Date Time,Full Message,Template 1,Word 1,Conjunction,Template 2,Word 2,Gesture,Location,Umbrella Location,Appraisals
6/12/2022 19:14,hidden path ahead and then praise the message!,[' ahead'],hidden path, and then ,['praise the '],message,Point Forwards,Groveside Cave,Limgrave,926
6/12/2022 19:14,sadness?,['?'],sadness,,,,,Groveside Cave,Limgrave,17
6/12/2022 19:14,hidden path ahead,[' ahead'],hidden path,,,,,Groveside Cave,Limgrave,3
6/12/2022 19:14,try two-handing,['try '],two-handing,,,,,Groveside Cave,Limgrave,2
6/12/2022 19:14,high spot...,['...'],high spot,,,,,Groveside Cave,Limgrave,1
6/12/2022 19:14,try jump attack,['try '],jump attack,,,,,Groveside Cave,Limgrave,1
6/12/2022 19:14,try parrying,['try '],parrying,,,,,Groveside Cave,Limgrave,0
6/12/2022 19:14,why is it always tail?,"['why is it always', '?']",tail,,,,,Groveside Cave,Limgrave,0
6/12/2022 19:30,traitor ahead,[' ahead'],traitor,,,,,Groveside Cave,Limgrave,24
6/12/2022 19:30,time for piercing in short offer rump,['time for '],piercing, in short ,['offer '],rump,,Groveside Cave,Limgrave,4
6/12/2022 19:30,physical ahead,[' ahead'],physical,,,,,Stormhill,Limgrave,1
6/12/2022 19:30,didn't expect weak foe...,"[""didn't expect "", '...']",weak foe,,,,,Groveside Cave,Limgrave,0
6/12/2022 19:30,visions of well done...,"['visions of ', '...']",well done,,,,,Groveside Cave,Limgrave,0
6/12/2022 19:30,tarnished!,['!'],tarnished,,,,Finger Snap,Groveside Cave,Limgrave,0
6/12/2022 19:30,praise the lord!,['praise the '],lord,,,,Desperate Prayer,Limgrave,Limgrave,0
6/12/2022 19:43,try attacking but offer rump,['try '],attacking, but ,['offer '],rump,,Liurnia of the Lakes,Liurnia of the Lakes,244
6/12/2022 19:43,didn't expect prawn... so to speak let there be tail,"[""didn't expect "", '...']",prawn, so to speak ,['let there be '],tail,Jump for Joy,Boilprawn Shack,Liurnia of the Lakes,25
6/12/2022 19:43,liar ahead,[' ahead'],liar,,,,,Moonlight Altar,Liurnia of the Lakes,21
6/12/2022 19:43,look carefully required ahead,[' required ahead'],look carefully,,,,,Ainsel River Well,Liurnia of the Lakes,9
6/12/2022 19:43,let there be gorgeous view,['let there be '],gorgeous view,,,,What Do You Want?,Ainsel River Well,Liurnia of the Lakes,5
6/12/2022 19:43,be wary of bug,['be wary of '],bug,,,,,Ainsel River Well,Liurnia of the Lakes,5
6/12/2022 19:43,still no treasure chest...,"['still no ', '...']",treasure chest,,,,,Ainsel River Well,Liurnia of the Lakes,2
6/12/2022 19:43,strong foe ahead,[' ahead'],strong foe,,,,,Boilprawn Shack,Liurnia of the Lakes,1
6/12/2022 19:43,be wary of night,['be wary of '],night,,,,,Warmaster's Shack,Limgrave,10
6/12/2022 19:43,no hidden path ahead,"['no ', ' ahead']",hidden path,,,,,Moonlight Altar,Liurnia of the Lakes,0
6/12/2022 19:51,"behold, night!","['behold, ', '!']",night,,,,,Chelona's Rise,Liurnia of the Lakes,150
6/12/2022 19:51,sorcery ahead,[' ahead'],sorcery,,,,,Chelona's Rise,Liurnia of the Lakes,30
6/12/2022 19:51,not here!! therefore up!,['!'],not here!, therefore ,['!'],up,Point Upwards,Moonlight Altar,Liurnia of the Lakes,22
6/12/2022 19:51,victory!,['!'],victory,,,,,Chelona's Rise,Liurnia of the Lakes,4
6/12/2022 19:51,dog ahead,[' ahead'],dog,,,,Point Downwards,Moonlight Altar,Liurnia of the Lakes,3
6/12/2022 19:51,"first off, well done, praise the dog!","['first off, ']",well done,",",['praise the '],well done,Inner Order,Chelona's Rise,Liurnia of the Lakes,3
6/12/2022 19:51,"ladder, o ladder","[', o ']",ladder,,,,,Chelona's Rise,Liurnia of the Lakes,2
6/12/2022 19:51,seek up,['seek '],up,,,,,Moonlight Altar,Liurnia of the Lakes,1
6/12/2022 19:51,try jumping,['try '],jumping,,,,,Moonlight Altar,Liurnia of the Lakes,0
6/12/2022 20:32,"behold, just getting started!","['behold, ', '!']",just getting started,,,,,Highway Lookout Tower,Liurnia of the Lakes,7
6/12/2022 20:32,precious item ahead,[' ahead'],precious item,,,,,Highway Lookout Tower,Liurnia of the Lakes,6
6/12/2022 20:32,hole!,['!'],hole,,,,,Raya Lucaria Crystal Tunnel,Liurnia of the Lakes,3
6/12/2022 20:32,stealth required ahead,[' required ahead'],stealth,,,,,Highway Lookout Tower,Liurnia of the Lakes,2
6/12/2022 20:32,be wary of noon,['be wary of '],noon,,,,,Warmaster's Shack,Limgrave,1
6/12/2022 20:32,be wary of group,['be wary of '],group,,,,,Raya Lucaria Crystal Tunnel,Liurnia of the Lakes,0
6/12/2022 20:32,necessary item ahead,[' ahead'],necessary item,,,,,Raya Lucaria Crystal Tunnel,Liurnia of the Lakes,0
6/12/2022 20:38,could this be a item?,"['could this be a ', '?']",item,,,,,Raya Lucaria Crystal Tunnel,Liurnia of the Lakes,113
6/12/2022 20:38,"first off, up","['first off, ']",up,,,,,Raya Lucaria Crystal Tunnel,Liurnia of the Lakes,17
6/12/2022 20:38,liar ahead,[' ahead'],liar,,,,,Raya Lucaria Crystal Tunnel,Liurnia of the Lakes,15
6/12/2022 20:38,well done!,['!'],well done,,,,Bravo!,Raya Lucaria Crystal Tunnel,Liurnia of the Lakes,14
6/12/2022 20:38,rolling required ahead,[' required ahead'],rolling,,,,,Raya Lucaria Crystal Tunnel,Liurnia of the Lakes,8
6/12/2022 20:38,"be wary of down, ahh, pickle...",['be wary of '],down,",","['ahh, ', '...']",pickle,,Raya Lucaria Crystal Tunnel,Liurnia of the Lakes,6
6/12/2022 20:38,try left,['try '],left,,,,,Raya Lucaria Crystal Tunnel,Liurnia of the Lakes,2
6/12/2022 20:38,praise the well done!,['praise the '],well done,,,,Jump for Joy,Raya Lucaria Crystal Tunnel,Liurnia of the Lakes,0
6/12/2022 20:38,be wary of rolling,['be wary of '],rolling,,,,Wave,Raya Lucaria Crystal Tunnel,Liurnia of the Lakes,0
6/12/2022 20:42,necessary item ahead,[' ahead'],necessary item,,,,Point Forwards,Raya Lucaria Crystal Tunnel,Liurnia of the Lakes,23
6/12/2022 20:42,be wary of up,['be wary of '],up,,,,,Raya Lucaria Crystal Tunnel,Liurnia of the Lakes,17
6/12/2022 20:42,sorcery ahead,[' ahead'],sorcery,,,,Point Forwards,Raya Lucaria Crystal Tunnel,Liurnia of the Lakes,11
6/12/2022 20:42,try luring out,['try '],luring out,,,,,Raya Lucaria Crystal Tunnel,Liurnia of the Lakes,9
6/12/2022 20:42,be wary of right,['be wary of '],right,,,,,Raya Lucaria Crystal Tunnel,Liurnia of the Lakes,8
6/12/2022 20:42,shortcut ahead,[' ahead'],shortcut,,,,,Raya Lucaria Crystal Tunnel,Liurnia of the Lakes,4
6/12/2022 20:42,"group ahead, try luring out",[' ahead'],group,",",['try '],luring out,,Raya Lucaria Crystal Tunnel,Liurnia of the Lakes,2
6/12/2022 20:42,secret passage ahead,[' ahead'],secret passage,,,,Point Forwards,Raya Lucaria Crystal Tunnel,Liurnia of the Lakes,1
6/12/2022 20:47,warrior ahead,[' ahead'],warrior,,,,,Ranni's Rise,Liurnia of the Lakes,34
6/12/2022 20:47,why is it always bloodstain? in short seek skill,"['why is it always', '?']",bloodstain, in short ,['seek '],skill,What Do You Want?,Raya Lucaria Crystal Tunnel,Liurnia of the Lakes,11
6/12/2022 20:47,try beating to a pulp,['try '],beating to a pulp,,,,,Raya Lucaria Crystal Tunnel,Liurnia of the Lakes,7
6/12/2022 20:47,liar ahead,[' ahead'],liar,,,,,Raya Lucaria Crystal Tunnel,Liurnia of the Lakes,5
6/12/2022 20:47,weak foe ahead,[' ahead'],weak foe,,,,,Raya Lucaria Crystal Tunnel,Liurnia of the Lakes,4
6/12/2022 20:47,boss ahead,[' ahead'],boss,,,,,Raya Lucaria Crystal Tunnel,Liurnia of the Lakes,2
6/12/2022 20:47,striking required ahead,[' required ahead'],striking,,,,,Raya Lucaria Crystal Tunnel,Liurnia of the Lakes,1
6/12/2022 20:47,could this be a dead end? so to speak time for dead end,"['could this be a ', '?']",dead end, so to speak ,['time for '],dead end,,Raya Lucaria Crystal Tunnel,Liurnia of the Lakes,1
6/12/2022 20:47,offer flower,['offer '],flower,,,,,Three Sisters,Liurnia of the Lakes,1
6/12/2022 20:54,too high up!,['!'],too high up,,,,Grovel for Mercy,Liurnia of the Lakes,Liurnia of the Lakes,222
6/12/2022 20:54,no necessary item ahead,"['no ', ' ahead']",necessary item,,,,,Liurnia of the Lakes,Liurnia of the Lakes,29
6/12/2022 20:54,armor? therefore likely lover,['?'],armor, therefore ,['likely '],lover,,Renna's Rise,Liurnia of the Lakes,9
6/12/2022 20:54,magic... but hole!,['...'],magic, but ,['!'],hole,,Renna's Rise,Liurnia of the Lakes,4
6/12/2022 20:54,no betrayal ahead but sadness ahead,"['no ', ' ahead']",betrayal, but ,[' ahead'],sadness,Dejection,Liurnia of the Lakes,Liurnia of the Lakes,3
6/12/2022 20:54,"friend, o friend","[', o ']",friend,,,,Dejection,Three Sisters,Liurnia of the Lakes,2
6/12/2022 20:54,behind required ahead,[' required ahead'],behind,,,,,Renna's Rise,Liurnia of the Lakes,2
6/12/2022 20:54,if only i had a lover...,"['if only I had a ', '...']",lover,,,,Dejection,Liurnia of the Lakes,Liurnia of the Lakes,2
6/12/2022 20:54,if only i had a hope...,"['if only I had a ', '...']",hope,,,,,Liurnia of the Lakes,Liurnia of the Lakes,0
6/12/2022 21:01,"behold, armament!","['behold, ', '!']",armament,,,,,Temple Quarter,Liurnia of the Lakes,41
6/12/2022 21:01,why is it always precious item?,"['why is it always', '?']",precious item,,,,,Temple Quarter,Liurnia of the Lakes,20
6/12/2022 21:01,"tears, o tears or tears, o tears","[', o ']",tears, or ,"[', o ']",tears,Dejection,Liurnia of the Lakes,Liurnia of the Lakes,18
6/12/2022 21:01,"ahh, stars...","['ahh, ', '...']",stars,,,,,Temple Quarter,Liurnia of the Lakes,11
6/12/2022 21:01,pathetic sort...,['...'],pathetic sort,,,,,Temple Quarter,Liurnia of the Lakes,6
6/12/2022 21:01,treasure chest ahead,[' ahead'],treasure chest,,,,Point Forwards,Temple Quarter,Liurnia of the Lakes,5
6/12/2022 21:01,why is it always sacrifice?,"['why is it always', '?']",sacrifice,,,,,Liurnia of the Lakes,Liurnia of the Lakes,2
6/12/2022 21:01,don't think!,['!'],don't think,,,,,Liurnia of the Lakes,Liurnia of the Lakes,1
6/12/2022 21:01,offer house,['offer '],house,,,,Nod In Thought,Liurnia of the Lakes,Liurnia of the Lakes,1
6/12/2022 21:01,pathetic sort ahead,[' ahead'],pathetic sort,,,,Point Downwards,Temple Quarter,Liurnia of the Lakes,1
6/12/2022 21:05,dog?,['?'],dog,,,,,Temple Quarter,Liurnia of the Lakes,56
6/12/2022 21:05,still no item...,"['still no ', '...']",item,,,,,Rose Church,Liurnia of the Lakes,39
6/12/2022 21:05,could this be a rat?,"['could this be a ', '?']",rat,,,,,Liurnia of the Lakes,Liurnia of the Lakes,13
6/12/2022 21:05,fat coinpurse ahead,[' ahead'],fat coinpurse,,,,,Liurnia of the Lakes,Liurnia of the Lakes,5
6/12/2022 21:05,"behold, dog!","['behold, ', '!']",dog,,,,,Temple Quarter,Liurnia of the Lakes,3
6/12/2022 21:05,"behold, i want to go home...!","['behold, ', '!']",i want to go home...,,,,,Liurnia of the Lakes,Liurnia of the Lakes,2
6/12/2022 21:05,try frost,['try '],frost,,,,,Rose Church,Liurnia of the Lakes,1
6/12/2022 21:05,"don't think, o don't think","[', o ']",don't think,,,,,Rose Church,Liurnia of the Lakes,1
6/12/2022 21:05,blood loss!,['!'],blood loss,,,,,Rose Church,Liurnia of the Lakes,0
6/12/2022 21:09,"first off, night and then boss ahead","['first off, ']",night, and then ,[' ahead'],boss,Point Forwards,Cathedral of Dragon Communion,Caelid,35
6/12/2022 21:09,likely rump,['likely '],rump,,,,,Cathedral of Dragon Communion,Caelid,26
6/12/2022 21:09,elden ring?,['?'],elden ring,,,,,Cathedral of Dragon Communion,Caelid,25
6/12/2022 21:09,"could this be a lover?, offer head","['could this be a ', '?']",lover,",",['offer '],head,Dejection,Cathedral of Dragon Communion,Caelid,20
6/12/2022 21:09,time for dragon,['time for '],dragon,,,,Prayer,Cathedral of Dragon Communion,Caelid,8
6/12/2022 21:09,praise the dragon!,['praise the '],dragon,,,,Prayer,Cathedral of Dragon Communion,Caelid,3
6/12/2022 21:09,"ahh, rump...","['ahh, ', '...']",rump,,,,,Cathedral of Dragon Communion,Caelid,1
6/12/2022 21:09,head,,head,,,,,Cathedral of Dragon Communion,Caelid,0
6/12/2022 21:15,"fear ahead, be wary of bird",[' ahead'],fear,",",['be wary of '],bird,Point Forwards,Caelid,Caelid,217
6/12/2022 21:15,"ambush, left",,ambush,",",,left,,Caelid Catacombs,Caelid,57
6/12/2022 21:15,"bird, up!",,bird,",",['!'],up,Point Upwards,Caelid,Caelid,46
6/12/2022 21:15,be wary of bird,['be wary of '],bird,,,,,Caelid,Caelid,27
6/12/2022 21:15,seek down and then secret ahead,['seek '],down, and then ,[' ahead'],secret,Point Downwards,Caelid Catacombs,Caelid,24
6/12/2022 21:15,be wary of enemy,['be wary of '],enemy,,,,Point Forwards,Caelid Catacombs,Caelid,13
6/12/2022 21:15,be wary of cliff,['be wary of '],cliff,,,,,Caelid,Caelid,6
6/12/2022 21:15,madness?,['?'],madness,,,,Nod In Thought,Caelid,Caelid,5
6/12/2022 21:15,cave ahead,[' ahead'],cave,,,,,Caelid,Caelid,5
6/12/2022 21:15,be wary of left,['be wary of '],left,,,,Wait!,Caelid Catacombs,Caelid,1
6/12/2022 21:18,lever ahead,[' ahead'],lever,,,,,Caelid Catacombs,Caelid,44
6/12/2022 21:18,still no hole...,"['still no ', '...']",hole,,,,As You Wish,Caelid Catacombs,Caelid,13
6/12/2022 21:18,"ahh, arms...","['ahh, ', '...']",arms,,,,,Caelid Catacombs,Caelid,11
6/12/2022 21:18,try attacking,['try '],attacking,,,,,Caelid Catacombs,Caelid,8
6/12/2022 21:18,why is it always weak foe?,"['why is it always', '?']",weak foe,,,,,Caelid Catacombs,Caelid,7
6/12/2022 21:18,opportunity ahead,[' ahead'],opportunity,,,,Point Forwards,Caelid Catacombs,Caelid,6
6/12/2022 21:18,weak foe ahead,[' ahead'],weak foe,,,,,Caelid Catacombs,Caelid,6
6/12/2022 21:18,try right,['try '],right,,,,,Caelid Catacombs,Caelid,3
6/12/2022 21:18,"first off, good luck","['first off, ']",good luck,,,,,Caelid Catacombs,Caelid,0
6/12/2022 21:24,something ahead,[' ahead'],something,,,,,Caelid Catacombs,Caelid,77
6/12/2022 21:24,armament but didn't expect trap...,,armament, but ,"[""didn't expect "", '...']",trap,,Forsaken Ruins,Caelid,22
6/12/2022 21:24,no fingers ahead all the more seek god,"['no ', ' ahead']",fingers, all the more ,['seek '],god,,Caelid Catacombs,Caelid,21
6/12/2022 21:24,sleep ahead,[' ahead'],sleep,,,,Point Forwards,Forsaken Ruins,Caelid,17
6/12/2022 21:24,time for magic,['time for '],magic,,,,,Forsaken Ruins,Caelid,9
6/12/2022 21:24,could this be a trap?,"['could this be a ', '?']",trap,,,,Calm Down!,Forsaken Ruins,Caelid,4
6/12/2022 21:24,armament ahead,[' ahead'],armament,,,,,Forsaken Ruins,Caelid,1
6/12/2022 21:24,didn't expect weak foe...,"[""didn't expect "", '...']",weak foe,,,,Point Downwards,Caelid Catacombs,Caelid,0
6/12/2022 21:24,didn't expect weak foe...,"[""didn't expect "", '...']",weak foe,,,,,Caelid Catacombs,Caelid,0
6/12/2022 21:34,grass!,['!'],grass,,,,Point Downwards,Caelid,Caelid,35
6/12/2022 21:34,why is it always ahead?,"['why is it always', '?']",ahead,,,,,Caelid,Caelid,30
6/12/2022 21:34,likely futility,['likely '],futility,,,,,Caelid,Caelid,20
6/12/2022 21:34,time for right,['time for '],right,,,,,Caelid,Caelid,17
6/12/2022 21:34,time for message,['time for '],message,,,,,Fort Gael,Caelid,13
6/12/2022 21:34,no turn back ahead,"['no ', ' ahead']",turn back,,,,,Fort Gael,Caelid,9
6/12/2022 21:34,down required ahead,[' required ahead'],down,,,,,Caelid,Caelid,8
6/12/2022 21:34,gorgeous view ahead,[' ahead'],gorgeous view,,,,,Fort Gael,Caelid,8
6/12/2022 21:34,try luring out and then ladder!,['try '],luring out, and then ,['!'],ladder,,Fort Gael,Caelid,6
6/12/2022 21:41,magic but hole,,magic, but ,,hole,Warm Welcome,Fort Gael,Caelid,438
6/12/2022 21:41,seek something incredible,['seek '],something incredible,,,,,Caelid,Caelid,172
6/12/2022 21:41,destruction ahead,[' ahead'],destruction,,,,,Fort Gael,Caelid,19
6/12/2022 21:41,offer dung,['offer '],dung,,,,Dozing Cross-Legged,Fort Gael,Caelid,5
6/12/2022 21:41,"first off, ladder","['first off, ']",ladder,,,,Point Forwards,Fort Gael,Caelid,3
6/12/2022 21:41,could this be a dog?,"['could this be a ', '?']",dog,,,,,Caelid,Caelid,1
6/12/2022 21:46,message!,['!'],message,,,,Point Downwards,Smoldering Church,Caelid,41
6/12/2022 21:46,right required ahead,[' required ahead'],right,,,,,Shack of the Rotting,Caelid,23
6/12/2022 21:46,behind!,['!'],behind,,,,Point Forwards,Smoldering Church,Caelid,22
6/12/2022 21:46,be wary of summoning,['be wary of '],summoning,,,,Balled Up,Caelid,Caelid,4
7/12/2022 19:26,"behold, victory!","['behold, ', '!']",victory,,,,The Ring,Caelid,Caelid,25
7/12/2022 19:26,revenge! but if only i had a mushroom...,['!'],revenge, but ,"['if only I had a ', '...']",mushroom,What Do You Want?,Caelid,Caelid,19
7/12/2022 19:26,time for climbable spot,['time for '],climbable spot,,,,,Caelid,Caelid,17
7/12/2022 19:26,"fort, evening",,fort,",",,evening,,Caelid,Caelid,15
7/12/2022 19:26,visions of scarlet rot... but didn't expect beautiful......,"['visions of ', '...']",scarlet rot, but ,"[""didn't expect "", '...']",beautiful...,,Caelid,Caelid,11
7/12/2022 19:26,dog ahead,[' ahead'],dog,,,,,Caelid,Caelid,3
7/12/2022 19:26,try edge,['try '],edge,,,,,Caelid,Caelid,0
7/12/2022 19:26,revenge!,['!'],revenge,,,,,Caelid,Caelid,0
7/12/2022 19:30,visions of evergaol...,"['visions of ', '...']",evergaol,,,,Point Downwards,Swamp Lookout Tower,Caelid,25
7/12/2022 19:30,"behold, elden ring!","['behold, ', '!']",elden ring,,,,,Caelid,Caelid,22
7/12/2022 19:30,"first off, head","['first off, ']",head,,,,Erudition,Caelid,Caelid,12
7/12/2022 19:30,"don't give up, skeleton!",,don't give up,",",['!'],skeleton,The Ring,Caelid,Caelid,6
7/12/2022 19:30,if only i had a friend...,"['if only I had a ', '...']",friend,,,,,Caelid,Caelid,1
8/12/2022 20:16,"first off, ruins and then precious item ahead","['first off, ']",ruins, and then ,[' ahead'],precious item,Point Forwards,Caelid,Caelid,28
8/12/2022 20:16,time for fingers,['time for '],fingers,,,,Triumphant Delight,Caelid,Caelid,4
8/12/2022 20:16,be wary of down,['be wary of '],down,,,,,Caelid,Caelid,2
8/12/2022 20:16,scarlet rot? but still no rolling...,['?'],scarlet rot, but ,"['still no ', '...']",rolling,Balled Up,Abandoned Cave,Dragonbarrow,123
8/12/2022 20:16,seek master,['seek '],master,,,,,Abandoned Cave,Dragonbarrow,21
8/12/2022 20:16,visions of scarlet rot...,"['visions of ', '...']",scarlet rot,,,,,Abandoned Cave,Dragonbarrow,20
8/12/2022 20:16,try dashing through,['try '],dashing through,,,,,Abandoned Cave,Dragonbarrow,12
